NAME,PLATE,MW
MOL00000736,PLATE00000002,376.41
MOL00000737,PLATE00000002,301.41
MOL00000738,PLATE00000002,394.51
MOL00000739,PLATE00000002,274.34
MOL00000740,PLATE00000002,265.29
MOL00000741,PLATE00000002,281.38
MOL00000742,PLATE00000002,283.73
MOL00000743,PLATE00000002,277.33
MOL00000744,PLATE00000002,312.36
MOL00000745,PLATE00000002,253.70
MOL00000746,PLATE00000002,340.89
MOL00000747,PLATE00000002,267.73
MOL00000748,PLATE00000002,403.35
MOL00000749,PLATE00000002,326.33
MOL00000750,PLATE00000002,414.95
MOL00000751,PLATE00000002,307.37
MOL00000752,PLATE00000002,349.90
MOL00000753,PLATE00000002,327.34
MOL00000754,PLATE00000002,276.35
MOL00000755,PLATE00000002,333.74
MOL00000756,PLATE00000002,276.35
MOL00000757,PLATE00000002,360.50
MOL00000758,PLATE00000002,318.44
MOL00000759,PLATE00000002,307.39
MOL00000760,PLATE00000002,310.80
MOL00000761,PLATE00000002,318.39
MOL00000762,PLATE00000002,307.31
MOL00000763,PLATE00000002,297.35
MOL00000764,PLATE00000002,279.30
MOL00000765,PLATE00000002,300.32
MOL00000766,PLATE00000002,341.29
MOL00000767,PLATE00000002,299.35
MOL00000768,PLATE00000002,389.93
MOL00000769,PLATE00000003,363.45
MOL00000770,PLATE00000003,365.45
MOL00000771,PLATE00000003,365.42
MOL00000772,PLATE00000003,393.50
MOL00000773,PLATE00000003,262.35
MOL00000774,PLATE00000003,388.44
MOL00000775,PLATE00000003,284.36
MOL00000776,PLATE00000003,387.47
MOL00000777,PLATE00000003,324.81
MOL00000778,PLATE00000003,342.40
MOL00000779,PLATE00000003,341.34
MOL00000780,PLATE00000003,394.92
MOL00000781,PLATE00000003,329.40
MOL00000782,PLATE00000003,301.35
MOL00000783,PLATE00000003,383.40
MOL00000784,PLATE00000003,277.33
MOL00000785,PLATE00000003,293.33
MOL00000786,PLATE00000003,381.41
MOL00000787,PLATE00000003,369.38
MOL00000788,PLATE00000003,376.41
MOL00000789,PLATE00000003,259.31
MOL00000790,PLATE00000003,276.35
MOL00000791,PLATE00000003,307.35
MOL00000792,PLATE00000003,280.33
MOL00000793,PLATE00000003,331.46
MOL00000794,PLATE00000003,356.81
MOL00000795,PLATE00000003,325.42
MOL00000796,PLATE00000003,355.34
MOL00000797,PLATE00000003,370.46
MOL00000798,PLATE00000003,334.34
MOL00000799,PLATE00000003,307.35
MOL00000800,PLATE00000003,348.34
MOL00000801,PLATE00000003,337.43
MOL00000802,PLATE00000003,261.71
MOL00000803,PLATE00000003,317.78
MOL00000804,PLATE00000003,259.31
MOL00000805,PLATE00000003,363.38
MOL00000806,PLATE00000003,272.28
MOL00000807,PLATE00000003,345.41
MOL00000808,PLATE00000003,260.30
MOL00000809,PLATE00000003,331.80
MOL00000810,PLATE00000003,344.76
MOL00000811,PLATE00000003,382.44
MOL00000812,PLATE00000003,389.50
MOL00000813,PLATE00000003,346.41
MOL00000814,PLATE00000003,311.74
MOL00000815,PLATE00000003,289.31
MOL00000816,PLATE00000003,323.40
MOL00000817,PLATE00000003,362.42
MOL00000818,PLATE00000003,375.40
MOL00000819,PLATE00000003,359.37
MOL00000820,PLATE00000003,395.47
MOL00000821,PLATE00000003,262.35
MOL00000822,PLATE00000003,365.45
MOL00000823,PLATE00000003,344.42
MOL00000824,PLATE00000003,306.38
MOL00000825,PLATE00000003,365.39
MOL00000826,PLATE00000003,382.47
MOL00000827,PLATE00000003,353.38
MOL00000828,PLATE00000003,380.47
MOL00000829,PLATE00000003,378.43
MOL00000830,PLATE00000003,284.36
MOL00000831,PLATE00000003,338.37
MOL00000832,PLATE00000003,323.40
MOL00000833,PLATE00000003,273.34
MOL00000834,PLATE00000003,354.41
MOL00000835,PLATE00000003,362.39
MOL00000836,PLATE00000003,308.34
MOL00000837,PLATE00000003,309.32
MOL00000838,PLATE00000003,252.38
MOL00000839,PLATE00000003,379.42
MOL00000840,PLATE00000003,300.74
MOL00000841,PLATE00000003,379.51
MOL00000842,PLATE00000003,362.83
MOL00000843,PLATE00000003,341.42
MOL00000844,PLATE00000003,365.41
MOL00000845,PLATE00000003,384.48
MOL00000846,PLATE00000003,348.32
MOL00000847,PLATE00000003,325.43
MOL00000848,PLATE00000003,334.31
MOL00000849,PLATE00000003,365.37
MOL00000850,PLATE00000003,291.73
MOL00000851,PLATE00000003,305.77
MOL00000852,PLATE00000003,360.43
MOL00000853,PLATE00000003,353.43
MOL00000854,PLATE00000003,356.34
MOL00000855,PLATE00000003,389.46
MOL00000856,PLATE00000003,280.29
MOL00000857,PLATE00000003,313.36
MOL00000858,PLATE00000003,310.31
MOL00000859,PLATE00000003,396.47
MOL00000860,PLATE00000003,278.36
MOL00000861,PLATE00000003,374.46
MOL00000862,PLATE00000003,387.84
MOL00000863,PLATE00000003,331.39
MOL00000864,PLATE00000003,335.41
MOL00000865,PLATE00000003,365.42
MOL00000866,PLATE00000003,297.33
MOL00000867,PLATE00000003,287.80
MOL00000868,PLATE00000003,311.36
MOL00000869,PLATE00000003,262.35
MOL00000870,PLATE00000003,339.41
MOL00000871,PLATE00000003,348.42
MOL00000872,PLATE00000003,346.45
MOL00000873,PLATE00000003,337.38
MOL00000874,PLATE00000003,394.41
MOL00000875,PLATE00000003,289.33
MOL00000876,PLATE00000003,386.86
MOL00000877,PLATE00000003,379.42
MOL00000878,PLATE00000003,295.72
MOL00000879,PLATE00000003,323.35
MOL00000880,PLATE00000003,310.36
MOL00000881,PLATE00000003,323.35
MOL00000882,PLATE00000003,380.45
MOL00000883,PLATE00000003,259.31
MOL00000884,PLATE00000003,377.44
MOL00000885,PLATE00000003,376.42
MOL00000886,PLATE00000003,263.38
MOL00000887,PLATE00000003,337.38
MOL00000888,PLATE00000003,298.32
MOL00000889,PLATE00000003,395.51
MOL00000890,PLATE00000003,389.27
MOL00000891,PLATE00000003,379.42
MOL00000892,PLATE00000003,397.41
MOL00000893,PLATE00000003,368.49
MOL00000894,PLATE00000003,348.34
MOL00000895,PLATE00000003,350.50
MOL00000896,PLATE00000003,330.52
MOL00000897,PLATE00000003,355.42
MOL00000898,PLATE00000003,300.33
MOL00000899,PLATE00000003,339.40
MOL00000900,PLATE00000003,398.52
MOL00000901,PLATE00000003,389.42
MOL00000902,PLATE00000003,338.37
MOL00000903,PLATE00000003,389.84
MOL00000904,PLATE00000003,356.34
MOL00000905,PLATE00000003,281.32
MOL00000906,PLATE00000003,352.39
MOL00000907,PLATE00000003,364.42
MOL00000908,PLATE00000003,350.42
MOL00000909,PLATE00000003,386.47
MOL00000910,PLATE00000003,361.42
MOL00000911,PLATE00000003,345.42
MOL00000912,PLATE00000003,393.49
MOL00000913,PLATE00000003,362.42
MOL00000914,PLATE00000003,373.43
MOL00000915,PLATE00000003,311.78
MOL00000916,PLATE00000003,395.47
MOL00000917,PLATE00000003,314.34
MOL00000918,PLATE00000003,374.42
MOL00000919,PLATE00000003,280.33
MOL00000920,PLATE00000003,340.39
MOL00000921,PLATE00000003,367.40
MOL00000922,PLATE00000003,392.44
MOL00000923,PLATE00000003,337.38
MOL00000924,PLATE00000003,396.47
MOL00000925,PLATE00000003,337.38
MOL00000926,PLATE00000003,298.35
MOL00000927,PLATE00000003,309.32
MOL00000928,PLATE00000003,324.38
MOL00000929,PLATE00000003,376.42
MOL00000930,PLATE00000003,326.36
MOL00000931,PLATE00000003,367.40
MOL00000932,PLATE00000003,397.45
MOL00000933,PLATE00000003,376.42
MOL00000934,PLATE00000003,258.37
MOL00000935,PLATE00000003,309.32
MOL00000936,PLATE00000003,284.33
MOL00000937,PLATE00000003,371.50
MOL00000938,PLATE00000003,376.86
MOL00000939,PLATE00000003,361.46
MOL00000940,PLATE00000003,308.27
MOL00000941,PLATE00000003,380.50
MOL00000942,PLATE00000003,388.38
MOL00000943,PLATE00000003,382.48
MOL00000944,PLATE00000003,348.40
MOL00000945,PLATE00000003,337.43
MOL00000946,PLATE00000003,329.37
MOL00000947,PLATE00000003,389.42
MOL00000948,PLATE00000003,389.42
MOL00000949,PLATE00000003,269.31
MOL00000950,PLATE00000003,338.37
MOL00000951,PLATE00000003,280.28
MOL00000952,PLATE00000003,310.31
MOL00000953,PLATE00000003,309.37
MOL00000954,PLATE00000003,324.34
MOL00000955,PLATE00000003,376.43
MOL00000956,PLATE00000003,372.44
MOL00000957,PLATE00000003,386.47
MOL00000958,PLATE00000003,391.44
MOL00000959,PLATE00000003,331.39
MOL00000960,PLATE00000003,378.48
MOL00000961,PLATE00000003,319.39
MOL00000962,PLATE00000003,360.39
MOL00000963,PLATE00000003,340.82
MOL00000964,PLATE00000003,351.42
MOL00000965,PLATE00000003,314.34
MOL00000966,PLATE00000003,379.48
MOL00000967,PLATE00000003,308.35
MOL00000968,PLATE00000003,386.46
MOL00000969,PLATE00000003,367.40
MOL00000970,PLATE00000003,392.44
MOL00000971,PLATE00000003,392.46
MOL00000972,PLATE00000003,381.45
MOL00000973,PLATE00000003,323.35
MOL00000974,PLATE00000003,386.33
MOL00000975,PLATE00000003,279.30
MOL00000976,PLATE00000003,337.43
MOL00000977,PLATE00000003,367.40
MOL00000978,PLATE00000003,352.39
MOL00000979,PLATE00000003,309.32
MOL00000980,PLATE00000003,383.42
MOL00000981,PLATE00000003,294.31
MOL00000982,PLATE00000003,353.44
MOL00000983,PLATE00000003,353.38
MOL00000984,PLATE00000003,266.34
MOL00000985,PLATE00000003,319.41
MOL00000986,PLATE00000003,393.40
MOL00000987,PLATE00000003,389.52
MOL00000988,PLATE00000003,318.34
MOL00000989,PLATE00000003,394.52
MOL00000990,PLATE00000003,344.38
MOL00000991,PLATE00000003,315.35
MOL00000992,PLATE00000003,331.33
MOL00000993,PLATE00000003,375.45
MOL00000994,PLATE00000003,299.37
MOL00000995,PLATE00000003,395.44
MOL00000996,PLATE00000003,365.39
MOL00000997,PLATE00000003,303.75
MOL00000998,PLATE00000003,344.76
MOL00000999,PLATE00000003,284.32
MOL00001000,PLATE00000003,338.37
MOL00001001,PLATE00000003,309.37
MOL00001002,PLATE00000003,310.31
MOL00001003,PLATE00000003,398.44
MOL00001004,PLATE00000003,319.38
MOL00001005,PLATE00000003,374.46
MOL00001006,PLATE00000003,377.42
MOL00001007,PLATE00000003,345.42
MOL00001008,PLATE00000003,392.51
MOL00001009,PLATE00000003,335.39
MOL00001010,PLATE00000003,353.39
MOL00001011,PLATE00000003,372.44
MOL00001012,PLATE00000003,359.40
MOL00001013,PLATE00000003,300.36
MOL00001014,PLATE00000003,353.44
MOL00001015,PLATE00000003,280.30
MOL00001016,PLATE00000003,360.42
MOL00001017,PLATE00000003,317.35
MOL00001018,PLATE00000003,390.45
MOL00001019,PLATE00000003,373.43
MOL00001020,PLATE00000003,339.25
MOL00001021,PLATE00000003,289.33
MOL00001022,PLATE00000003,389.46
MOL00001023,PLATE00000003,369.38
MOL00001024,PLATE00000003,379.46
MOL00001025,PLATE00000003,309.32
MOL00001026,PLATE00000003,326.36
MOL00001027,PLATE00000003,309.32
MOL00001028,PLATE00000003,338.37
MOL00001029,PLATE00000003,273.34
MOL00001030,PLATE00000003,369.44
MOL00001031,PLATE00000003,339.35
MOL00001032,PLATE00000003,355.44
MOL00001033,PLATE00000003,367.45
MOL00001034,PLATE00000003,369.37
MOL00001035,PLATE00000003,367.51
MOL00001036,PLATE00000003,338.75
MOL00001037,PLATE00000003,398.49
MOL00001038,PLATE00000003,376.37
MOL00001039,PLATE00000003,311.40
MOL00001040,PLATE00000003,291.35
MOL00001041,PLATE00000003,353.43
MOL00001042,PLATE00000003,378.43
MOL00001043,PLATE00000003,359.81
MOL00001044,PLATE00000003,379.42
MOL00001045,PLATE00000003,317.78
MOL00001046,PLATE00000003,324.34
MOL00001047,PLATE00000003,283.33
MOL00001048,PLATE00000003,358.78
MOL00001049,PLATE00000003,325.37
MOL00001050,PLATE00000003,356.38
MOL00001051,PLATE00000003,386.47
MOL00001052,PLATE00000003,381.45
MOL00001053,PLATE00000003,374.46
MOL00001054,PLATE00000003,397.45
MOL00001055,PLATE00000003,331.39
MOL00001056,PLATE00000003,372.43
MOL00001057,PLATE00000003,295.33
MOL00001058,PLATE00000003,363.39
MOL00001059,PLATE00000003,268.38
MOL00001060,PLATE00000003,366.44
MOL00001061,PLATE00000003,348.44
MOL00001062,PLATE00000003,379.48
MOL00001063,PLATE00000003,294.33
MOL00001064,PLATE00000003,386.88
MOL00001065,PLATE00000003,323.35
MOL00001066,PLATE00000003,354.46
MOL00001067,PLATE00000003,341.37
MOL00001068,PLATE00000003,337.26
MOL00001069,PLATE00000003,351.41
MOL00001070,PLATE00000003,398.48
MOL00001071,PLATE00000003,323.35
MOL00001072,PLATE00000003,382.42
MOL00001073,PLATE00000003,381.39
MOL00001074,PLATE00000003,368.44
MOL00001075,PLATE00000003,285.32
MOL00001076,PLATE00000003,330.39
MOL00001077,PLATE00000003,273.34
MOL00001078,PLATE00000003,272.39
MOL00001079,PLATE00000003,367.40
MOL00001080,PLATE00000003,317.44
MOL00001081,PLATE00000003,353.47
MOL00001082,PLATE00000003,357.40
MOL00001083,PLATE00000003,375.49
MOL00001084,PLATE00000003,334.34
MOL00001085,PLATE00000003,279.30
MOL00001086,PLATE00000003,346.35
MOL00001087,PLATE00000003,329.37
MOL00001088,PLATE00000003,321.33
MOL00001089,PLATE00000003,337.43
MOL00001090,PLATE00000003,361.36
MOL00001091,PLATE00000003,393.83
MOL00001092,PLATE00000003,296.29
MOL00001093,PLATE00000003,299.33
MOL00001094,PLATE00000003,324.34
MOL00001095,PLATE00000003,331.80
MOL00001096,PLATE00000003,338.37
MOL00001097,PLATE00000003,383.45
MOL00001098,PLATE00000003,260.30
MOL00001099,PLATE00000003,348.38
MOL00001100,PLATE00000003,377.43
MOL00001101,PLATE00000003,396.47
MOL00001102,PLATE00000003,397.45
MOL00001103,PLATE00000003,380.42
MOL00001104,PLATE00000003,329.42
MOL00001105,PLATE00000003,363.43
MOL00001106,PLATE00000003,297.33
MOL00001107,PLATE00000003,276.34
MOL00001108,PLATE00000003,325.38
MOL00001109,PLATE00000003,250.34
MOL00001110,PLATE00000003,359.39
MOL00001111,PLATE00000003,264.34
MOL00001112,PLATE00000003,398.83
MOL00001113,PLATE00000003,339.35
MOL00001114,PLATE00000003,394.92
MOL00001115,PLATE00000003,303.36
MOL00001116,PLATE00000003,279.72
MOL00001117,PLATE00000003,395.42
MOL00001118,PLATE00000003,382.44
MOL00001119,PLATE00000003,392.42
MOL00001120,PLATE00000003,389.42
MOL00001121,PLATE00000003,279.30
MOL00001122,PLATE00000003,292.34
MOL00001123,PLATE00000003,269.26
MOL00001124,PLATE00000003,329.40
MOL00001125,PLATE00000003,257.29
MOL00001126,PLATE00000003,272.39
MOL00001127,PLATE00000003,337.39
MOL00001128,PLATE00000003,365.48
MOL00001129,PLATE00000003,313.40
MOL00001130,PLATE00000003,379.44
MOL00001131,PLATE00000003,383.47
MOL00001132,PLATE00000003,338.75
MOL00001133,PLATE00000003,339.35
MOL00001134,PLATE00000003,385.21
MOL00001135,PLATE00000003,388.90
MOL00001136,PLATE00000003,361.80
MOL00001137,PLATE00000003,373.48
MOL00001138,PLATE00000003,341.38
MOL00001139,PLATE00000003,391.41
MOL00001140,PLATE00000003,296.29
MOL00001141,PLATE00000003,283.33
MOL00001142,PLATE00000003,356.38
MOL00001143,PLATE00000003,327.39
MOL00001144,PLATE00000003,338.37
MOL00001145,PLATE00000003,362.40
MOL00001146,PLATE00000003,306.37
MOL00001147,PLATE00000003,362.40
MOL00001148,PLATE00000003,399.44
MOL00001149,PLATE00000003,396.47
MOL00001150,PLATE00000003,390.43
MOL00001151,PLATE00000003,380.42
MOL00001152,PLATE00000003,369.49
MOL00001153,PLATE00000004,291.35
MOL00001154,PLATE00000004,372.40
MOL00001155,PLATE00000004,301.37
MOL00001156,PLATE00000004,378.45
MOL00001157,PLATE00000004,333.44
MOL00001158,PLATE00000004,360.48
MOL00001159,PLATE00000004,323.39
MOL00001160,PLATE00000004,348.78
MOL00001161,PLATE00000004,398.42
MOL00001162,PLATE00000004,330.34
MOL00001163,PLATE00000004,316.40
MOL00001164,PLATE00000004,368.45
MOL00001165,PLATE00000004,306.34
MOL00001166,PLATE00000004,355.35
MOL00001167,PLATE00000004,507.57
MOL00001168,PLATE00000004,339.36
MOL00001169,PLATE00000004,307.40
MOL00001170,PLATE00000004,271.32
MOL00001171,PLATE00000004,313.79
MOL00001172,PLATE00000004,368.44
MOL00001173,PLATE00000004,371.50
MOL00001174,PLATE00000004,392.42
MOL00001175,PLATE00000004,382.47
MOL00001176,PLATE00000004,399.45
MOL00001177,PLATE00000004,358.40
MOL00001178,PLATE00000004,364.48
MOL00001179,PLATE00000004,326.36
MOL00001180,PLATE00000004,381.45
MOL00001181,PLATE00000004,344.39
MOL00001182,PLATE00000004,387.49
MOL00001183,PLATE00000004,364.48
MOL00001184,PLATE00000004,378.43
MOL00001185,PLATE00000004,378.51
MOL00001186,PLATE00000004,374.46
MOL00001187,PLATE00000004,358.47
MOL00001188,PLATE00000004,445.48
MOL00001189,PLATE00000004,389.42
MOL00001190,PLATE00000004,500.56
MOL00001191,PLATE00000004,309.32
MOL00001192,PLATE00000004,357.48
MOL00001193,PLATE00000004,354.37
MOL00001194,PLATE00000004,385.85
MOL00001195,PLATE00000004,367.40
MOL00001196,PLATE00000004,397.48
MOL00001197,PLATE00000004,341.39
MOL00001198,PLATE00000004,359.39
MOL00001199,PLATE00000004,388.43
MOL00001200,PLATE00000004,337.33
MOL00001201,PLATE00000004,305.38
MOL00001202,PLATE00000004,334.39
MOL00001203,PLATE00000004,315.37
MOL00001204,PLATE00000004,395.48
MOL00001205,PLATE00000004,398.53
MOL00001206,PLATE00000004,398.49
MOL00001207,PLATE00000004,317.38
MOL00001208,PLATE00000004,348.78
MOL00001209,PLATE00000004,360.37
MOL00001210,PLATE00000004,314.34
MOL00001211,PLATE00000004,361.40
MOL00001212,PLATE00000004,378.49
MOL00001213,PLATE00000004,391.40
MOL00001214,PLATE00000004,309.33
MOL00001215,PLATE00000004,453.47
MOL00001216,PLATE00000004,339.36
MOL00001217,PLATE00000004,279.34
MOL00001218,PLATE00000004,367.41
MOL00001219,PLATE00000004,343.81
MOL00001220,PLATE00000004,324.43
MOL00001221,PLATE00000004,371.80
MOL00001222,PLATE00000004,378.43
MOL00001223,PLATE00000004,364.48
MOL00001224,PLATE00000004,366.46
MOL00001225,PLATE00000004,345.40
MOL00001226,PLATE00000004,323.35
MOL00001227,PLATE00000004,312.33
MOL00001228,PLATE00000004,323.79
MOL00001229,PLATE00000004,385.47
MOL00001230,PLATE00000004,387.40
MOL00001231,PLATE00000004,364.48
MOL00001232,PLATE00000004,398.46
MOL00001233,PLATE00000004,394.46
MOL00001234,PLATE00000004,399.45
MOL00001235,PLATE00000004,380.48
MOL00001236,PLATE00000004,497.49
MOL00001237,PLATE00000004,377.40
MOL00001238,PLATE00000004,290.34
MOL00001239,PLATE00000004,305.34
MOL00001240,PLATE00000004,379.48
MOL00001241,PLATE00000004,390.44
MOL00001242,PLATE00000004,354.36
MOL00001243,PLATE00000004,311.35
MOL00001244,PLATE00000004,349.43
MOL00001245,PLATE00000004,353.35
MOL00001246,PLATE00000004,281.32
MOL00001247,PLATE00000004,376.42
MOL00001248,PLATE00000004,353.33
MOL00001249,PLATE00000004,299.28
MOL00001250,PLATE00000004,386.43
MOL00001251,PLATE00000004,341.80
MOL00001252,PLATE00000004,388.49
MOL00001253,PLATE00000004,385.42
MOL00001254,PLATE00000004,376.45
MOL00001255,PLATE00000004,361.35
MOL00001256,PLATE00000004,368.31
MOL00001257,PLATE00000004,350.37
MOL00001258,PLATE00000004,328.37
MOL00001259,PLATE00000004,370.34
MOL00001260,PLATE00000004,363.44
MOL00001261,PLATE00000004,395.43
MOL00001262,PLATE00000004,299.72
MOL00001263,PLATE00000004,497.53
MOL00001264,PLATE00000004,339.36
MOL00001265,PLATE00000004,327.36
MOL00001266,PLATE00000004,341.44
MOL00001267,PLATE00000004,347.41
MOL00001268,PLATE00000004,338.45
MOL00001269,PLATE00000004,394.51
MOL00001270,PLATE00000004,392.46
MOL00001271,PLATE00000004,378.45
MOL00001272,PLATE00000004,378.44
MOL00001273,PLATE00000004,300.36
MOL00001274,PLATE00000004,329.33
MOL00001275,PLATE00000004,368.39
MOL00001276,PLATE00000004,303.38
MOL00001277,PLATE00000004,338.37
MOL00001278,PLATE00000004,352.41
MOL00001279,PLATE00000004,364.48
MOL00001280,PLATE00000004,398.48
MOL00001281,PLATE00000004,354.44
MOL00001282,PLATE00000004,499.57
MOL00001283,PLATE00000004,392.49
MOL00001284,PLATE00000004,500.52
MOL00001285,PLATE00000004,324.31
MOL00001286,PLATE00000004,278.35
MOL00001287,PLATE00000004,307.35
MOL00001288,PLATE00000004,369.42
MOL00001289,PLATE00000004,381.43
MOL00001290,PLATE00000004,302.37
MOL00001291,PLATE00000004,325.37
MOL00001292,PLATE00000004,328.37
MOL00001293,PLATE00000004,399.83
MOL00001294,PLATE00000004,373.42
MOL00001295,PLATE00000004,390.44
MOL00001296,PLATE00000004,293.28
MOL00001297,PLATE00000004,305.38
MOL00001298,PLATE00000004,386.43
MOL00001299,PLATE00000004,371.82
MOL00001300,PLATE00000004,374.46
MOL00001301,PLATE00000004,295.34
MOL00001302,PLATE00000004,364.44
MOL00001303,PLATE00000004,331.32
MOL00001304,PLATE00000004,360.37
MOL00001305,PLATE00000004,332.35
MOL00001306,PLATE00000004,384.31
MOL00001307,PLATE00000004,346.38
MOL00001308,PLATE00000004,374.42
MOL00001309,PLATE00000004,320.36
MOL00001310,PLATE00000004,299.72
MOL00001311,PLATE00000004,511.55
MOL00001312,PLATE00000004,329.74
MOL00001313,PLATE00000004,311.36
MOL00001314,PLATE00000004,375.46
MOL00001315,PLATE00000004,329.42
MOL00001316,PLATE00000004,390.46
MOL00001317,PLATE00000004,364.48
MOL00001318,PLATE00000004,378.43
MOL00001319,PLATE00000004,362.40
MOL00001320,PLATE00000004,324.34
MOL00001321,PLATE00000004,338.37
MOL00001322,PLATE00000004,371.39
MOL00001323,PLATE00000004,393.46
MOL00001324,PLATE00000004,317.40
MOL00001325,PLATE00000004,338.37
MOL00001326,PLATE00000004,319.38
MOL00001327,PLATE00000004,394.46
MOL00001328,PLATE00000004,392.43
MOL00001329,PLATE00000004,394.50
MOL00001330,PLATE00000004,500.52
MOL00001331,PLATE00000004,392.49
MOL00001332,PLATE00000004,491.51
MOL00001333,PLATE00000004,381.39
MOL00001334,PLATE00000004,290.39
MOL00001335,PLATE00000004,285.35
MOL00001336,PLATE00000004,375.47
MOL00001337,PLATE00000004,297.31
MOL00001338,PLATE00000004,358.35
MOL00001339,PLATE00000004,320.35
MOL00001340,PLATE00000004,348.36
MOL00001341,PLATE00000004,363.42
MOL00001342,PLATE00000004,389.42
MOL00001343,PLATE00000004,398.55
MOL00001344,PLATE00000004,355.78
MOL00001345,PLATE00000004,321.38
MOL00001346,PLATE00000004,396.47
MOL00001347,PLATE00000004,315.76
MOL00001348,PLATE00000004,370.43
MOL00001349,PLATE00000004,295.34
MOL00001350,PLATE00000004,286.29
MOL00001351,PLATE00000004,292.34
MOL00001352,PLATE00000004,332.33
MOL00001353,PLATE00000004,294.34
MOL00001354,PLATE00000004,342.39
MOL00001355,PLATE00000004,332.74
MOL00001356,PLATE00000004,393.51
MOL00001357,PLATE00000004,493.54
MOL00001358,PLATE00000004,343.77
MOL00001359,PLATE00000004,489.52
MOL00001360,PLATE00000004,378.44
MOL00001361,PLATE00000004,399.45
MOL00001362,PLATE00000004,326.40
MOL00001363,PLATE00000004,386.47
MOL00001364,PLATE00000004,382.51
